country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
France,FRA,2/2/2021,1717385,1615088,102297,108313,78017,2.53,2.38,0.15,1150,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2/3/2021,1825982,1687026,138956,108597,78753,2.69,2.49,0.2,1161,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2/4/2021,1962126,1772602,189524,136144,80749,2.89,2.61,0.28,1190,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2/5/2021,2077037,1843763,233274,114911,83199,3.06,2.72,0.34,1226,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
France,FRA,2/6/2021,2109641,1866091,243550,32604,83466,3.11,2.75,0.36,1230,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/
Germany,DEU,12/27/2020,23455,23455,,,,0.03,0.03,,,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,12/28/2020,42671,42671,,19216,19216,0.05,0.05,,229,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,12/29/2020,85664,85664,,42993,31104,0.1,0.1,,371,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,12/30/2020,142913,142913,,57249,39819,0.17,0.17,,475,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,12/31/2020,180314,180314,,37401,39215,0.22,0.22,,468,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/1/2021,204489,204489,,24175,36207,0.24,0.24,,432,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/2/2021,255112,255112,,50623,38610,0.3,0.3,,461,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/3/2021,279877,279877,,24765,36632,0.33,0.33,,437,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/4/2021,328412,328412,,48535,40820,0.39,0.39,,487,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/5/2021,379953,379953,,51541,42041,0.45,0.45,,502,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/6/2021,437893,437893,,57940,42140,0.52,0.52,,503,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/7/2021,495628,495628,,57735,45045,0.59,0.59,,538,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/8/2021,554642,554642,,59014,50022,0.66,0.66,,597,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/9/2021,610384,610384,,55742,50753,0.73,0.73,,606,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/10/2021,643051,643051,,32667,51882,0.77,0.77,,619,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/11/2021,708625,708625,,65574,54316,0.85,0.85,,648,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/12/2021,790628,790628,,82003,58668,0.94,0.94,,700,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/13/2021,889308,889308,,98680,64488,1.06,1.06,,770,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/14/2021,989922,989791,131,100614,70613,1.18,1.18,0,843,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/15/2021,1092901,1082020,10881,102979,76894,1.3,1.29,0.01,918,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/16/2021,1156777,1138335,18442,63876,78056,1.38,1.36,0.02,932,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/17/2021,1201852,1169560,32292,45075,79829,1.43,1.4,0.04,953,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/18/2021,1283059,1227418,55641,81207,82062,1.53,1.46,0.07,979,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/19/2021,1386906,1294371,92535,103847,85183,1.66,1.54,0.11,1017,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/20/2021,1519822,1372044,147778,132916,90073,1.81,1.64,0.18,1075,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/21/2021,1615596,1431949,183647,95774,89382,1.93,1.71,0.22,1067,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/22/2021,1727346,1515361,211985,111750,90635,2.06,1.81,0.25,1082,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/23/2021,1807705,1563553,244152,80359,92990,2.16,1.87,0.29,1110,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/24/2021,1870217,1601450,268767,62512,95481,2.23,1.91,0.32,1140,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/25/2021,1964691,1658660,306031,94474,97376,2.34,1.98,0.37,1162,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/26/2021,2062875,1711709,351166,98184,96567,2.46,2.04,0.42,1153,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/27/2021,2160920,1765468,395452,98045,91585,2.58,2.11,0.47,1093,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/28/2021,2257840,1816908,440932,96920,91749,2.69,2.17,0.53,1095,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/29/2021,2356905,1873272,483633,99065,89937,2.81,2.24,0.58,1073,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/30/2021,2432032,1911638,520394,75127,89190,2.9,2.28,0.62,1065,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,1/31/2021,2491954,1942847,549107,59922,88820,2.97,2.32,0.66,1060,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/1/2021,2612988,1990956,622032,121034,92614,3.12,2.38,0.74,1105,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/2/2021,2744516,2046403,698113,131528,97377,3.28,2.44,0.83,1162,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/3/2021,2872712,2100368,772344,128196,101685,3.43,2.51,0.92,1214,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/4/2021,3006080,2160712,845368,133368,106891,3.59,2.58,1.01,1276,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/5/2021,3123033,2213311,909722,116953,109447,3.73,2.64,1.09,1306,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/6/2021,3214760,2256133,958627,91727,111818,3.84,2.69,1.14,1335,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Germany,DEU,2/7/2021,3269110,2287196,981914,54350,111022,3.9,2.73,1.17,1325,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://impfdashboard.de/
Gibraltar,GIB,1/10/2021,420,420,,,,1.25,1.25,,,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/11/2021,1445,1445,,1025,1025,4.29,4.29,,30424,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/12/2021,2501,2501,,1056,1040,7.42,7.42,,30869,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/13/2021,,,,,986,,,,29266,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/14/2021,,,,,959,,,,28465,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/15/2021,5135,5135,,,943,15.24,15.24,,27990,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/16/2021,5847,5847,,712,904,17.35,17.35,,26832,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/17/2021,5847,5847,,0,775,17.35,17.35,,23003,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/18/2021,6435,6435,,588,713,19.1,19.1,,21163,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/19/2021,7017,7017,,582,645,20.83,20.83,,19145,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/20/2021,7017,7017,,0,520,20.83,20.83,,15434,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/21/2021,7947,7947,,930,527,23.59,23.59,,15642,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/22/2021,8877,8877,,930,535,26.35,26.35,,15880,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/23/2021,9807,9807,,930,566,29.11,29.11,,16800,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/24/2021,10341,10341,,534,642,30.69,30.69,,19056,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/25/2021,10539,10539,,198,586,31.28,31.28,,17393,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/26/2021,11073,11073,,534,579,32.87,32.87,,17186,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/27/2021,11607,11073,,534,656,34.45,32.87,,19471,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/28/2021,12332,12332,,725,626,36.6,36.6,,18581,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/29/2021,12866,12866,,534,570,38.19,38.19,,16918,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/30/2021,12866,12866,,0,437,38.19,38.19,,12971,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,1/31/2021,13286,12886,400,420,421,39.43,38.25,1.19,12496,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,2/1/2021,14299,12974,1325,1013,537,42.44,38.51,3.93,15939,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,2/2/2021,15391,13071,2320,1092,617,45.68,38.8,6.89,18313,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,2/3/2021,16177,13166,3011,786,653,48.02,39.08,8.94,19382,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,2/4/2021,17189,13246,3943,1012,694,51.02,39.32,11.7,20599,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,2/5/2021,18274,13398,4876,1085,773,54.24,39.77,14.47,22944,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Gibraltar,GIB,2/6/2021,19072,13499,5573,798,887,56.61,40.07,16.54,26328,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1358438470948118532
Greece,GRC,12/28/2020,447,447,,,,0,0,,,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,12/29/2020,1077,1077,,630,630,0.01,0.01,,60,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,12/30/2020,1722,1722,,645,638,0.02,0.02,,61,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,12/31/2020,2339,2339,,617,631,0.02,0.02,,61,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/1/2021,2603,2603,,264,539,0.02,0.02,,52,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/2/2021,3149,3149,,546,540,0.03,0.03,,52,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/3/2021,3869,3869,,720,570,0.04,0.04,,55,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/4/2021,10327,10327,,6458,1411,0.1,0.1,,135,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/5/2021,16631,16631,,6304,2222,0.16,0.16,,213,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/6/2021,20616,20616,,3985,2699,0.2,0.2,,259,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/7/2021,26445,26445,,5829,3444,0.25,0.25,,330,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/8/2021,35272,35272,,8827,4667,0.34,0.34,,448,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/9/2021,40427,40427,,5155,5325,0.39,0.39,,511,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/10/2021,44645,44645,,4218,5825,0.43,0.43,,559,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/11/2021,50045,50045,,5400,5674,0.48,0.48,,544,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/12/2021,56475,56475,,6430,5692,0.54,0.54,,546,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/13/2021,64932,64932,,8457,6331,0.62,0.62,,607,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/14/2021,70960,70960,,6028,6359,0.68,0.68,,610,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/15/2021,75412,75412,,4452,5734,0.72,0.72,,550,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/16/2021,80391,80389,2,4979,5709,0.77,0.77,0,548,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/17/2021,,,,,5500,,,,528,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/18/2021,85898,85475,423,,5122,0.82,0.82,0,491,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/19/2021,94454,93382,1072,8556,5426,0.91,0.9,0.01,521,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/20/2021,109831,108167,1664,15377,6414,1.05,1.04,0.02,615,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/21/2021,125928,123667,2261,16097,7853,1.21,1.19,0.02,753,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/22/2021,143877,141298,2579,17949,9781,1.38,1.36,0.02,938,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/23/2021,160101,156966,3135,16224,11387,1.54,1.51,0.03,1092,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/24/2021,,,,,12412,,,,1191,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/25/2021,179951,171890,8061,,13436,1.73,1.65,0.08,1289,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/26/2021,197755,184610,13145,17804,14757,1.9,1.77,0.13,1416,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/27/2021,216040,198161,17879,18285,15173,2.07,1.9,0.17,1456,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/28/2021,234285,210488,23797,18245,15480,2.25,2.02,0.23,1485,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/29/2021,253363,220621,32742,19078,15641,2.43,2.12,0.31,1501,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/30/2021,271287,232399,38888,17924,15884,2.6,2.23,0.37,1524,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/31/2021,,,,,16075,,,,1542,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2/1/2021,293817,247251,46566,,16267,2.82,2.37,0.45,1561,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2/2/2021,315628,261543,54085,21811,16839,3.03,2.51,0.52,1616,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2/3/2021,338122,276103,62019,22494,17440,3.24,2.65,0.6,1673,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2/4/2021,359723,291259,68464,21601,17920,3.45,2.79,0.66,1719,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2/5/2021,380136,306441,73695,20413,18110,3.65,2.94,0.71,1737,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,2/6/2021,397857,318097,79760,17721,18081,3.82,3.05,0.77,1735,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greenland,GRL,1/27/2021,2584,2584,,,,4.55,4.55,,,Pfizer/BioNTech,Government of Greenland,https://sermitsiaq.ag/ikke-flere-vacciner-nuuk
Guernsey,GGY,1/24/2021,6673,6151,522,,,9.95,9.17,0.78,,Pfizer/BioNTech,Government of Guernsey,https://covid19.gov.gg/guidance/vaccine
Hungary,HUN,12/28/2020,1094,,,,,0.01,,,,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
Hungary,HUN,12/29/2020,2461,,,1367,1367,0.03,,,142,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
Hungary,HUN,12/30/2020,3789,,,1328,1348,0.04,,,140,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
Hungary,HUN,12/31/2020,5110,,,1321,1339,0.05,,,139,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
Hungary,HUN,1/1/2021,,,,,1578,,,,163,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
Hungary,HUN,1/2/2021,,,,,1722,,,,178,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
Hungary,HUN,1/3/2021,12000,,,,1818,0.12,,,188,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
Hungary,HUN,1/4/2021,15000,,,3000,1987,0.16,,,206,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
Hungary,HUN,1/5/2021,21000,,,6000,2648,0.22,,,274,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
Hungary,HUN,1/6/2021,31500,,,10500,3959,0.33,,,410,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
Hungary,HUN,1/7/2021,42549,,,11049,5348,0.44,,,554,Pfizer/BioNTech,Government of Hungary,https://koronavirus.gov.hu/cikkek/1-160-fovel-emelkedett-beazonositott-fertozottek-szama-es-elhunyt-65-beteg
