country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name
England,0,1/16/2021,3791594,3365492,426102,277209,231620,6,5,0,4115,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/17/2021,3947442,3520056,427386,155848,230525,7,6,0,4096,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/18/2021,4118342,3687206,431136,170900,234877,7,6,0,4173,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/19/2021,4419704,3985579,434125,301362,251122,7,7,0,4461,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/20/2021,4740578,4303730,436848,320874,261507,8,7,0,4646,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/21/2021,5100475,4661293,439182,359897,272972,9,8,0,4850,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/22/2021,5526071,5085771,440300,425596,287384,9,9,0,5106,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/23/2021,5970175,5529101,441074,444104,311226,10,9,0,5529,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/24/2021,6169377,5727693,441684,199202,317419,10,10,0,5639,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/25/2021,6405554,5962544,443010,236177,326745,11,10,0,5805,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/26/2021,6665861,6221850,444011,260307,320880,11,11,0,5701,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/27/2021,6918853,6473752,445101,252992,311182,12,11,0,5528,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/28/2021,7263317,6816945,446372,344464,308977,12,12,0,5489,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/29/2021,7701203,7253305,447898,437886,310733,13,12,0,5521,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/30/2021,8251146,7792996,458150,549943,325853,14,13,0,5789,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,1/31/2021,8543262,8082355,460907,292116,339126,15,14,0,6025,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,2/1/2021,8825371,8362868,462503,282109,345688,15,14,0,6142,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,2/2/2021,9126930,8663041,463889,301559,351581,16,15,0,6246,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,2/3/2021,9508006,9041835,466171,381076,369879,16,16,0,6571,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,2/4/2021,9899043,9430261,468782,391037,376532,17,16,0,6690,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,2/5/2021,10302620,9831897,470723,403577,371631,18,17,0,6602,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
England,0,2/6/2021,10761539,10290215,471324,458919,358628,19,18,0,6371,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom
Estonia,EST,12/28/2020,207,0,0,0,0,0,0,0,0,Pfizer/BioNTech,National Health Board
Estonia,EST,12/29/2020,516,0,0,309,309,0,0,0,233,Pfizer/BioNTech,National Health Board
Estonia,EST,12/30/2020,884,0,0,368,338,0,0,0,255,Pfizer/BioNTech,National Health Board
Estonia,EST,12/31/2020,1907,0,0,1023,567,0,0,0,427,Pfizer/BioNTech,National Health Board
Estonia,EST,1/1/2021,2487,0,0,580,570,0,0,0,430,Pfizer/BioNTech,National Health Board
Estonia,EST,1/2/2021,0,0,0,0,459,0,0,0,346,Pfizer/BioNTech,National Health Board
Estonia,EST,1/3/2021,2517,0,0,0,385,0,0,0,290,Pfizer/BioNTech,National Health Board
Estonia,EST,1/4/2021,2535,0,0,18,333,0,0,0,251,Pfizer/BioNTech,National Health Board
Estonia,EST,1/5/2021,3188,0,0,653,382,0,0,0,288,Pfizer/BioNTech,National Health Board
Estonia,EST,1/6/2021,5009,0,0,1821,589,0,0,0,444,Pfizer/BioNTech,National Health Board
Estonia,EST,1/7/2021,6632,0,0,1623,675,0,0,0,509,Pfizer/BioNTech,National Health Board
Estonia,EST,1/8/2021,7973,0,0,1341,784,0,0,0,591,Pfizer/BioNTech,National Health Board
Estonia,EST,1/9/2021,10197,0,0,2224,1099,0,0,0,828,Pfizer/BioNTech,National Health Board
Estonia,EST,1/10/2021,10749,0,0,552,1176,0,0,0,887,Pfizer/BioNTech,National Health Board
Estonia,EST,1/11/2021,10972,0,0,223,1205,0,0,0,908,Pfizer/BioNTech,National Health Board
Estonia,EST,1/12/2021,11896,0,0,924,1244,0,0,0,938,Pfizer/BioNTech,National Health Board
Estonia,EST,1/13/2021,13481,0,0,1585,1210,1,0,0,912,Pfizer/BioNTech,National Health Board
Estonia,EST,1/14/2021,14879,0,0,1398,1178,1,0,0,888,Pfizer/BioNTech,National Health Board
Estonia,EST,1/15/2021,16677,0,0,1798,1243,1,0,0,937,Pfizer/BioNTech,National Health Board
Estonia,EST,1/16/2021,17959,0,0,1282,1109,1,0,0,836,Pfizer/BioNTech,National Health Board
Estonia,EST,1/17/2021,18179,0,0,220,1061,1,0,0,800,Pfizer/BioNTech,National Health Board
Estonia,EST,1/18/2021,18275,0,0,96,1043,1,0,0,786,Pfizer/BioNTech,National Health Board
Estonia,EST,1/19/2021,19315,0,0,1040,1060,1,0,0,799,Pfizer/BioNTech,National Health Board
Estonia,EST,1/20/2021,20478,0,0,1163,1000,1,0,0,754,Pfizer/BioNTech,National Health Board
Estonia,EST,1/21/2021,21985,0,0,1507,1015,1,0,0,765,Pfizer/BioNTech,National Health Board
Estonia,EST,1/22/2021,24196,0,0,2211,1074,1,0,0,810,Pfizer/BioNTech,National Health Board
Estonia,EST,1/23/2021,25704,0,0,1508,1106,1,0,0,834,Pfizer/BioNTech,National Health Board
Estonia,EST,1/24/2021,25964,0,0,260,1112,1,0,0,838,Pfizer/BioNTech,National Health Board
Estonia,EST,1/25/2021,26126,0,0,162,1122,1,0,0,846,Pfizer/BioNTech,National Health Board
Estonia,EST,1/26/2021,27180,0,0,1054,1124,2,0,0,847,Pfizer/BioNTech,National Health Board
Estonia,EST,1/27/2021,29594,0,0,2414,1302,2,0,0,982,Pfizer/BioNTech,National Health Board
Estonia,EST,1/28/2021,31629,25415,6214,2035,1378,2,1,0,1039,Pfizer/BioNTech,National Health Board
Estonia,EST,1/29/2021,34019,26412,7607,2390,1403,2,1,0,1058,Pfizer/BioNTech,National Health Board
Estonia,EST,1/30/2021,37230,27633,9597,3211,1647,2,2,0,1242,Pfizer/BioNTech,National Health Board
Estonia,EST,1/31/2021,38055,27900,10155,825,1727,2,2,0,1302,Pfizer/BioNTech,National Health Board
Estonia,EST,2/1/2021,38594,28186,10408,539,1781,2,2,0,1343,Pfizer/BioNTech,National Health Board
Estonia,EST,2/2/2021,40217,28907,11310,1623,1862,3,2,0,1404,Pfizer/BioNTech,National Health Board
Estonia,EST,2/3/2021,43000,30158,12842,2783,1915,3,2,0,1444,Pfizer/BioNTech,National Health Board
Estonia,EST,2/4/2021,46194,31864,14330,3194,2081,3,2,1,1569,Pfizer/BioNTech,National Health Board
Estonia,EST,2/5/2021,49798,33927,15871,3604,2254,3,2,1,1699,Pfizer/BioNTech,National Health Board
Estonia,EST,2/6/2021,52868,35492,17376,3070,2234,3,2,1,1684,Pfizer/BioNTech,National Health Board
Estonia,EST,2/7/2021,53424,35905,17519,556,2196,4,2,1,1655,Pfizer/BioNTech,National Health Board
Faeroe Islands,FRO,1/29/2021,3994,3993,1,0,0,8,8,0,0,Pfizer/BioNTech,Government of the Faeroe Islands
Faeroe Islands,FRO,1/30/2021,0,0,0,0,83,0,0,0,1699,Pfizer/BioNTech,Government of the Faeroe Islands
Faeroe Islands,FRO,1/31/2021,0,0,0,0,83,0,0,0,1699,Pfizer/BioNTech,Government of the Faeroe Islands
Faeroe Islands,FRO,2/1/2021,0,0,0,0,83,0,0,0,1699,Pfizer/BioNTech,Government of the Faeroe Islands
Faeroe Islands,FRO,2/2/2021,0,0,0,0,83,0,0,0,1699,Pfizer/BioNTech,Government of the Faeroe Islands
Faeroe Islands,FRO,2/3/2021,0,0,0,0,83,0,0,0,1699,Pfizer/BioNTech,Government of the Faeroe Islands
Faeroe Islands,FRO,2/4/2021,0,0,0,0,83,0,0,0,1699,Pfizer/BioNTech,Government of the Faeroe Islands
Faeroe Islands,FRO,2/5/2021,0,0,0,0,83,0,0,0,1699,Pfizer/BioNTech,Government of the Faeroe Islands
Faeroe Islands,FRO,2/6/2021,4657,4051,606,0,83,9,8,1,1699,Pfizer/BioNTech,Government of the Faeroe Islands
Finland,FIN,12/31/2020,1767,0,0,0,0,0,0,0,0,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/1/2021,0,0,0,0,459,0,0,0,83,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/2/2021,0,0,0,0,459,0,0,0,83,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/3/2021,0,0,0,0,459,0,0,0,83,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/4/2021,3604,0,0,0,459,0,0,0,83,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/5/2021,5445,0,0,1841,736,0,0,0,133,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/6/2021,0,0,0,0,839,0,0,0,151,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/7/2021,8155,0,0,0,913,0,0,0,165,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/8/2021,11135,0,0,2980,1273,0,0,0,230,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/9/2021,0,0,0,0,1353,0,0,0,244,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/10/2021,0,0,0,0,1433,0,0,0,259,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/11/2021,14196,0,0,0,1513,0,0,0,273,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/12/2021,17617,0,0,3421,1739,0,0,0,314,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/13/2021,23126,0,0,5509,2332,0,0,0,421,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/14/2021,33033,0,0,9907,3554,0,0,0,641,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/15/2021,43143,0,0,10110,4573,0,0,0,825,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/16/2021,0,0,0,0,4971,0,0,0,897,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/17/2021,0,0,0,0,5369,0,0,0,969,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/18/2021,54568,0,0,0,5767,0,0,0,1041,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/19/2021,55824,0,0,1256,5458,1,0,0,985,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/20/2021,62061,0,0,6237,5562,1,0,0,1004,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/21/2021,78300,0,0,16239,6467,1,0,0,1167,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/22/2021,91260,0,0,12960,6874,1,0,0,1241,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/23/2021,0,0,0,0,7253,0,0,0,1309,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/24/2021,0,0,0,0,7633,0,0,0,1378,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/25/2021,110651,106098,4553,0,8012,2,1,0,1446,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/26/2021,117007,110047,6960,6356,8740,2,1,0,1577,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/27/2021,126910,117555,9355,9903,9264,2,2,0,1672,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/28/2021,138323,127783,10540,11413,8575,2,2,0,1548,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/29/2021,151790,137551,14239,13467,8647,2,2,0,1561,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/30/2021,162277,144520,17757,10487,9222,2,2,0,1664,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,1/31/2021,0,0,0,0,8404,0,0,0,1517,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,2/1/2021,163760,145557,18203,0,7587,2,2,0,1369,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,2/2/2021,163973,145770,18203,213,6709,2,2,0,1211,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,2/3/2021,173372,149951,23421,9399,6637,3,2,0,1198,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,2/4/2021,193917,159624,34293,20545,7942,3,2,0,1433,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,2/5/2021,207303,164636,42667,13386,7930,3,2,0,1431,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,2/6/2021,217844,169194,48650,10541,7938,3,3,0,1433,Pfizer/BioNTech,Finnish Institute for Health and Welfare
Finland,FIN,2/7/2021,220116,170335,49781,2272,8157,3,3,0,1472,Pfizer/BioNTech,Finnish Institute for Health and Welfare
France,FRA,12/27/2020,13,13,0,0,0,0,0,0,0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,12/28/2020,52,52,0,39,39,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,12/29/2020,138,138,0,86,62,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,12/30/2020,237,237,0,99,75,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,12/31/2020,316,316,0,79,76,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/1/2021,325,325,0,9,62,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/2/2021,367,367,0,42,59,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/3/2021,441,441,0,74,61,0,0,0,1,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/4/2021,1800,1800,0,1359,250,0,0,0,4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/5/2021,6744,6744,0,4944,944,0,0,0,14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/6/2021,17064,17064,0,10320,2404,0,0,0,35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/7/2021,43282,43282,0,26218,6138,0,0,0,90,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/8/2021,76022,76022,0,32740,10814,0,0,0,159,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/9/2021,86315,86315,0,10293,12278,0,0,0,181,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/10/2021,91629,91629,0,5314,13027,0,0,0,192,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/11/2021,125412,125412,0,33783,17659,0,0,0,260,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/12/2021,179119,179119,0,53707,24625,0,0,0,363,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/13/2021,235786,235786,0,56667,31246,0,0,0,461,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/14/2021,306206,306206,0,70420,37561,0,0,0,554,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/15/2021,364846,364846,0,58640,41261,0,0,0,608,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/16/2021,382326,382326,0,17480,42287,0,0,0,623,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/17/2021,391910,391910,0,9584,42897,0,0,0,632,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/18/2021,468073,468073,0,76163,48952,0,0,0,722,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/19/2021,585735,585735,0,117662,58088,0,0,0,856,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/20/2021,708973,708973,0,123238,67598,1,1,0,997,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/21/2021,850380,850380,0,141407,77739,1,1,0,1146,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/22/2021,959716,959716,0,109336,84981,1,1,0,1253,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/23/2021,995147,995147,0,35431,87546,1,1,0,1291,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/24/2021,1003968,1003968,0,8821,87437,1,1,0,1289,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/25/2021,1075045,1075045,0,71077,86710,1,1,0,1278,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/26/2021,1171264,1165852,5412,96219,83647,1,1,0,1233,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/27/2021,1274711,1262972,11739,103447,80820,1,1,0,1191,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/28/2021,1396881,1372680,24201,122170,78072,2,2,0,1151,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/29/2021,1494643,1453325,41318,97762,76418,2,2,0,1127,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/30/2021,1525377,1479909,45468,30734,75747,2,2,0,1117,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,1/31/2021,1533630,1486493,47137,8253,75666,2,2,0,1115,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,2/1/2021,1609072,1541079,67993,75442,76290,2,2,0,1125,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,2/2/2021,1717385,1615088,102297,108313,78017,2,2,0,1150,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,2/3/2021,1825982,1687026,138956,108597,78753,2,2,0,1161,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,2/4/2021,1962126,1772602,189524,136144,80749,2,2,0,1190,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,2/5/2021,2077037,1843763,233274,114911,83199,3,2,0,1226,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
France,FRA,2/6/2021,2109641,1866091,243550,32604,83466,3,2,0,1230,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France
Germany,DEU,12/27/2020,23455,23455,0,0,0,0,0,0,0,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,12/28/2020,42671,42671,0,19216,19216,0,0,0,229,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,12/29/2020,85664,85664,0,42993,31104,0,0,0,371,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,12/30/2020,142913,142913,0,57249,39819,0,0,0,475,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,12/31/2020,180314,180314,0,37401,39215,0,0,0,468,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/1/2021,204489,204489,0,24175,36207,0,0,0,432,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/2/2021,255112,255112,0,50623,38610,0,0,0,461,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/3/2021,279877,279877,0,24765,36632,0,0,0,437,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/4/2021,328412,328412,0,48535,40820,0,0,0,487,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/5/2021,379953,379953,0,51541,42041,0,0,0,502,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/6/2021,437893,437893,0,57940,42140,0,0,0,503,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/7/2021,495628,495628,0,57735,45045,0,0,0,538,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/8/2021,554642,554642,0,59014,50022,0,0,0,597,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/9/2021,610384,610384,0,55742,50753,0,0,0,606,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/10/2021,643051,643051,0,32667,51882,0,0,0,619,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/11/2021,708625,708625,0,65574,54316,0,0,0,648,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/12/2021,790628,790628,0,82003,58668,0,0,0,700,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/13/2021,889308,889308,0,98680,64488,1,1,0,770,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/14/2021,989922,989791,131,100614,70613,1,1,0,843,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/15/2021,1092901,1082020,10881,102979,76894,1,1,0,918,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/16/2021,1156777,1138335,18442,63876,78056,1,1,0,932,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/17/2021,1201852,1169560,32292,45075,79829,1,1,0,953,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/18/2021,1283059,1227418,55641,81207,82062,1,1,0,979,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/19/2021,1386906,1294371,92535,103847,85183,1,1,0,1017,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/20/2021,1519822,1372044,147778,132916,90073,1,1,0,1075,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/21/2021,1615596,1431949,183647,95774,89382,1,1,0,1067,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/22/2021,1727346,1515361,211985,111750,90635,2,1,0,1082,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/23/2021,1807705,1563553,244152,80359,92990,2,1,0,1110,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/24/2021,1870217,1601450,268767,62512,95481,2,1,0,1140,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/25/2021,1964691,1658660,306031,94474,97376,2,1,0,1162,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/26/2021,2062875,1711709,351166,98184,96567,2,2,0,1153,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/27/2021,2160920,1765468,395452,98045,91585,2,2,0,1093,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/28/2021,2257840,1816908,440932,96920,91749,2,2,0,1095,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/29/2021,2356905,1873272,483633,99065,89937,2,2,0,1073,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/30/2021,2432032,1911638,520394,75127,89190,2,2,0,1065,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,1/31/2021,2491954,1942847,549107,59922,88820,2,2,0,1060,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,2/1/2021,2612988,1990956,622032,121034,92614,3,2,0,1105,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,2/2/2021,2744516,2046403,698113,131528,97377,3,2,0,1162,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,2/3/2021,2872712,2100368,772344,128196,101685,3,2,0,1214,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,2/4/2021,3006080,2160712,845368,133368,106891,3,2,1,1276,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,2/5/2021,3123033,2213311,909722,116953,109447,3,2,1,1306,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,2/6/2021,3214760,2256133,958627,91727,111818,3,2,1,1335,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Germany,DEU,2/7/2021,3269110,2287196,981914,54350,111022,3,2,1,1325,"Moderna, Pfizer/BioNTech",Robert Koch Institut
Gibraltar,GIB,1/10/2021,420,420,0,0,0,1,1,0,0,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,GIB,1/11/2021,1445,1445,0,1025,1025,4,4,0,30424,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,GIB,1/12/2021,2501,2501,0,1056,1040,7,7,0,30869,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,GIB,1/13/2021,0,0,0,0,986,0,0,0,29266,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,GIB,1/14/2021,0,0,0,0,959,0,0,0,28465,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,GIB,1/15/2021,5135,5135,0,0,943,15,15,0,27990,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,GIB,1/16/2021,5847,5847,0,712,904,17,17,0,26832,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,GIB,1/17/2021,5847,5847,0,0,775,17,17,0,23003,Pfizer/BioNTech,Government of Gibraltar
Gibraltar,GIB,1/18/2021,6435,6435,0,588,713,19,19,0,21163,Pfizer/BioNTech,Government of Gibraltar
